Id,Address_Country,OrderDate,Description
12748,Switzerland,2015-10-13T00:00:00,31
12749,,2015-10-13T00:00:00,32
12750,United States,2015-10-13T00:00:00,33
12751,Germany,2015-10-13T00:00:00,34
12752,,2015-10-13T00:00:00,35
12753,Sweden,2015-10-13T00:00:00,36
12754,Norway,2015-10-13T00:00:00,37
12755,United Kingdom,2015-10-13T00:00:00,38
12756,,2015-10-13T00:00:00,39
12757,Poland,2015-10-13T00:00:00,40
12758,,2015-10-13T00:00:00,41
12759,Japan,2015-10-13T00:00:00,42
12760,,2015-10-13T00:00:00,43
12761,,2015-10-13T00:00:00,44
12762,,2015-10-13T00:00:00,45
12763,,2015-10-14T00:00:00,1
12764,,2015-10-14T00:00:00,2
12765,Australia,2015-10-14T00:00:00,3
12766,Austria,2015-10-14T00:00:00,4
12767,,2015-10-14T00:00:00,5
12768,Cyprus,2015-10-14T00:00:00,6
12769,,2015-10-14T00:00:00,7
12770,,2015-10-14T00:00:00,8
12771,,2015-10-14T00:00:00,9
12772,,2015-10-14T00:00:00,10
12773,,2015-10-14T00:00:00,11
12774,,2015-10-14T00:00:00,12
12775,Portugal,2015-10-14T00:00:00,13
12776,,2015-10-14T00:00:00,14
12777,,2015-10-14T00:00:00,15
12778,Denmark,2015-10-14T00:00:00,16
12779,Netherlands,2015-10-14T00:00:00,17
12780,,2015-10-14T00:00:00,18
12781,,2015-10-14T00:00:00,19
12782,,2015-10-14T00:00:00,20
12783,EIRE,2015-10-14T00:00:00,21
12784,,2015-10-14T00:00:00,22
12785,,2015-10-14T00:00:00,23
12786,,2015-10-14T00:00:00,24
12787,Spain,2015-10-14T00:00:00,25
12788,Italy,2015-10-14T00:00:00,26
12789,,2015-10-14T00:00:00,27
12790,,2015-10-14T00:00:00,28
12791,Finland,2015-10-14T00:00:00,29
12792,France,2015-10-14T00:00:00,30
12793,Switzerland,2015-10-14T00:00:00,31
12794,,2015-10-14T00:00:00,32
12795,United States,2015-10-14T00:00:00,33
12796,Germany,2015-10-14T00:00:00,34
12797,,2015-10-14T00:00:00,35
12798,Sweden,2015-10-14T00:00:00,36
12799,Norway,2015-10-14T00:00:00,37
12800,United Kingdom,2015-10-14T00:00:00,38
12801,,2015-10-14T00:00:00,39
12802,Poland,2015-10-14T00:00:00,40
12803,,2015-10-14T00:00:00,41
12804,Japan,2015-10-14T00:00:00,42
12805,,2015-10-14T00:00:00,43
12806,,2015-10-14T00:00:00,44
12807,,2015-10-14T00:00:00,45
12808,,2015-10-15T00:00:00,1
12809,,2015-10-15T00:00:00,2
12810,Australia,2015-10-15T00:00:00,3
12811,Austria,2015-10-15T00:00:00,4
12812,,2015-10-15T00:00:00,5
12813,Cyprus,2015-10-15T00:00:00,6
12814,,2015-10-15T00:00:00,7
12815,,2015-10-15T00:00:00,8
12816,,2015-10-15T00:00:00,9
12817,,2015-10-15T00:00:00,10
12818,,2015-10-15T00:00:00,11
12819,,2015-10-15T00:00:00,12
12820,Portugal,2015-10-15T00:00:00,13
12821,,2015-10-15T00:00:00,14
12822,,2015-10-15T00:00:00,15
12823,Denmark,2015-10-15T00:00:00,16
12824,Netherlands,2015-10-15T00:00:00,17
12825,,2015-10-15T00:00:00,18
12826,,2015-10-15T00:00:00,19
12827,,2015-10-15T00:00:00,20
12828,EIRE,2015-10-15T00:00:00,21
12829,,2015-10-15T00:00:00,22
12830,,2015-10-15T00:00:00,23
12831,,2015-10-15T00:00:00,24
12832,Spain,2015-10-15T00:00:00,25
12833,Italy,2015-10-15T00:00:00,26
12834,,2015-10-15T00:00:00,27
12835,,2015-10-15T00:00:00,28
12836,Finland,2015-10-15T00:00:00,29
12837,France,2015-10-15T00:00:00,30
12838,Switzerland,2015-10-15T00:00:00,31
12839,,2015-10-15T00:00:00,32
12840,United States,2015-10-15T00:00:00,33
12841,Germany,2015-10-15T00:00:00,34
12842,,2015-10-15T00:00:00,35
12843,Sweden,2015-10-15T00:00:00,36
12844,Norway,2015-10-15T00:00:00,37
12845,United Kingdom,2015-10-15T00:00:00,38
12846,,2015-10-15T00:00:00,39
12847,Poland,2015-10-15T00:00:00,40
12848,,2015-10-15T00:00:00,41
12849,Japan,2015-10-15T00:00:00,42
12850,,2015-10-15T00:00:00,43
12851,,2015-10-15T00:00:00,44
12852,,2015-10-15T00:00:00,45
12853,,2015-10-16T00:00:00,1
12854,,2015-10-16T00:00:00,2
12855,Australia,2015-10-16T00:00:00,3
12856,Austria,2015-10-16T00:00:00,4
12857,,2015-10-16T00:00:00,5
12858,Cyprus,2015-10-16T00:00:00,6
12859,,2015-10-16T00:00:00,7
12860,,2015-10-16T00:00:00,8
12861,,2015-10-16T00:00:00,9
12862,,2015-10-16T00:00:00,10
12863,,2015-10-16T00:00:00,11
12864,,2015-10-16T00:00:00,12
12865,Portugal,2015-10-16T00:00:00,13
12866,,2015-10-16T00:00:00,14
12867,,2015-10-16T00:00:00,15
12868,Denmark,2015-10-16T00:00:00,16
12869,Netherlands,2015-10-16T00:00:00,17
12870,,2015-10-16T00:00:00,18
12871,,2015-10-16T00:00:00,19
12872,,2015-10-16T00:00:00,20
12873,EIRE,2015-10-16T00:00:00,21
12874,,2015-10-16T00:00:00,22
12875,,2015-10-16T00:00:00,23
12876,,2015-10-16T00:00:00,24
12877,Spain,2015-10-16T00:00:00,25
12878,Italy,2015-10-16T00:00:00,26
12879,,2015-10-16T00:00:00,27
12880,,2015-10-16T00:00:00,28
12881,Finland,2015-10-16T00:00:00,29
12882,France,2015-10-16T00:00:00,30
12883,Switzerland,2015-10-16T00:00:00,31
12884,,2015-10-16T00:00:00,32
12885,United States,2015-10-16T00:00:00,33
12886,Germany,2015-10-16T00:00:00,34
12887,,2015-10-16T00:00:00,35
12888,Sweden,2015-10-16T00:00:00,36
12889,Norway,2015-10-16T00:00:00,37
12890,United Kingdom,2015-10-16T00:00:00,38
12891,,2015-10-16T00:00:00,39
12892,Poland,2015-10-16T00:00:00,40
12893,,2015-10-16T00:00:00,41
12894,Japan,2015-10-16T00:00:00,42
12895,,2015-10-16T00:00:00,43
12896,,2015-10-16T00:00:00,44
12897,,2015-10-16T00:00:00,45
12898,,2015-10-17T00:00:00,1
12899,,2015-10-17T00:00:00,2
12900,Australia,2015-10-17T00:00:00,3
12901,Austria,2015-10-17T00:00:00,4
12902,,2015-10-17T00:00:00,5
12903,Cyprus,2015-10-17T00:00:00,6
12904,,2015-10-17T00:00:00,7
12905,,2015-10-17T00:00:00,8
12906,,2015-10-17T00:00:00,9
12907,,2015-10-17T00:00:00,10
12908,,2015-10-17T00:00:00,11
12909,,2015-10-17T00:00:00,12
12910,Portugal,2015-10-17T00:00:00,13
12911,,2015-10-17T00:00:00,14
12912,,2015-10-17T00:00:00,15
12913,Denmark,2015-10-17T00:00:00,16
12914,Netherlands,2015-10-17T00:00:00,17
12915,,2015-10-17T00:00:00,18
12916,,2015-10-17T00:00:00,19
12917,,2015-10-17T00:00:00,20
12918,EIRE,2015-10-17T00:00:00,21
12919,,2015-10-17T00:00:00,22
12920,,2015-10-17T00:00:00,23
12921,,2015-10-17T00:00:00,24
12922,Spain,2015-10-17T00:00:00,25
12923,Italy,2015-10-17T00:00:00,26
12924,,2015-10-17T00:00:00,27
12925,,2015-10-17T00:00:00,28
12926,Finland,2015-10-17T00:00:00,29
12927,France,2015-10-17T00:00:00,30
12928,Switzerland,2015-10-17T00:00:00,31
12929,,2015-10-17T00:00:00,32
12930,United States,2015-10-17T00:00:00,33
12931,Germany,2015-10-17T00:00:00,34
12932,,2015-10-17T00:00:00,35
12933,Sweden,2015-10-17T00:00:00,36
12934,Norway,2015-10-17T00:00:00,37
12935,United Kingdom,2015-10-17T00:00:00,38
12936,,2015-10-17T00:00:00,39
12937,Poland,2015-10-17T00:00:00,40
12938,,2015-10-17T00:00:00,41
12939,Japan,2015-10-17T00:00:00,42
12940,,2015-10-17T00:00:00,43
12941,,2015-10-17T00:00:00,44
12942,,2015-10-17T00:00:00,45
12943,,2015-10-18T00:00:00,1
12944,,2015-10-18T00:00:00,2
12945,Australia,2015-10-18T00:00:00,3
12946,Austria,2015-10-18T00:00:00,4
12947,,2015-10-18T00:00:00,5
12948,Cyprus,2015-10-18T00:00:00,6
12949,,2015-10-18T00:00:00,7
12950,,2015-10-18T00:00:00,8
12951,,2015-10-18T00:00:00,9
12952,,2015-10-18T00:00:00,10
12953,,2015-10-18T00:00:00,11
12954,,2015-10-18T00:00:00,12
12955,Portugal,2015-10-18T00:00:00,13
12956,,2015-10-18T00:00:00,14
12957,,2015-10-18T00:00:00,15
12958,Denmark,2015-10-18T00:00:00,16
12959,Netherlands,2015-10-18T00:00:00,17
12960,,2015-10-18T00:00:00,18
12961,,2015-10-18T00:00:00,19
12962,,2015-10-18T00:00:00,20
12963,EIRE,2015-10-18T00:00:00,21
12964,,2015-10-18T00:00:00,22
12965,,2015-10-18T00:00:00,23
12966,,2015-10-18T00:00:00,24
12967,Spain,2015-10-18T00:00:00,25
12968,Italy,2015-10-18T00:00:00,26
12969,,2015-10-18T00:00:00,27
12970,,2015-10-18T00:00:00,28
12971,Finland,2015-10-18T00:00:00,29
12972,France,2015-10-18T00:00:00,30
12973,Switzerland,2015-10-18T00:00:00,31
12974,,2015-10-18T00:00:00,32
12975,United States,2015-10-18T00:00:00,33
12976,Germany,2015-10-18T00:00:00,34
12977,,2015-10-18T00:00:00,35
12978,Sweden,2015-10-18T00:00:00,36
12979,Norway,2015-10-18T00:00:00,37
12980,United Kingdom,2015-10-18T00:00:00,38
12981,,2015-10-18T00:00:00,39
12982,Poland,2015-10-18T00:00:00,40
12983,,2015-10-18T00:00:00,41
12984,Japan,2015-10-18T00:00:00,42
12985,,2015-10-18T00:00:00,43
12986,,2015-10-18T00:00:00,44
12987,,2015-10-18T00:00:00,45
12988,,2015-10-19T00:00:00,1
12989,,2015-10-19T00:00:00,2
12990,Australia,2015-10-19T00:00:00,3
12991,Austria,2015-10-19T00:00:00,4
12992,,2015-10-19T00:00:00,5
12993,Cyprus,2015-10-19T00:00:00,6
12994,,2015-10-19T00:00:00,7
12995,,2015-10-19T00:00:00,8
12996,,2015-10-19T00:00:00,9
12997,,2015-10-19T00:00:00,10
12998,,2015-10-19T00:00:00,11
12999,,2015-10-19T00:00:00,12
13000,Portugal,2015-10-19T00:00:00,13
13001,,2015-10-19T00:00:00,14
13002,,2015-10-19T00:00:00,15
13003,Denmark,2015-10-19T00:00:00,16
13004,Netherlands,2015-10-19T00:00:00,17
13005,,2015-10-19T00:00:00,18
13006,,2015-10-19T00:00:00,19
13007,,2015-10-19T00:00:00,20
13008,EIRE,2015-10-19T00:00:00,21
13009,,2015-10-19T00:00:00,22
13010,,2015-10-19T00:00:00,23
13011,,2015-10-19T00:00:00,24
13012,Spain,2015-10-19T00:00:00,25
13013,Italy,2015-10-19T00:00:00,26
13014,,2015-10-19T00:00:00,27
13015,,2015-10-19T00:00:00,28
13016,Finland,2015-10-19T00:00:00,29
13017,France,2015-10-19T00:00:00,30
13018,Switzerland,2015-10-19T00:00:00,31
13019,,2015-10-19T00:00:00,32
13020,United States,2015-10-19T00:00:00,33
13021,Germany,2015-10-19T00:00:00,34
13022,,2015-10-19T00:00:00,35
13023,Sweden,2015-10-19T00:00:00,36
13024,Norway,2015-10-19T00:00:00,37
13025,United Kingdom,2015-10-19T00:00:00,38
13026,,2015-10-19T00:00:00,39
13027,Poland,2015-10-19T00:00:00,40
13028,,2015-10-19T00:00:00,41
13029,Japan,2015-10-19T00:00:00,42
13030,,2015-10-19T00:00:00,43
13031,,2015-10-19T00:00:00,44
13032,,2015-10-19T00:00:00,45
13033,,2015-10-20T00:00:00,1
13034,,2015-10-20T00:00:00,2
13035,Australia,2015-10-20T00:00:00,3
13036,Austria,2015-10-20T00:00:00,4
13037,,2015-10-20T00:00:00,5
13038,Cyprus,2015-10-20T00:00:00,6
13039,,2015-10-20T00:00:00,7
13040,,2015-10-20T00:00:00,8
13041,,2015-10-20T00:00:00,9
13042,,2015-10-20T00:00:00,10
13043,,2015-10-20T00:00:00,11
13044,,2015-10-20T00:00:00,12
13045,Portugal,2015-10-20T00:00:00,13
13046,,2015-10-20T00:00:00,14
13047,,2015-10-20T00:00:00,15
13048,Denmark,2015-10-20T00:00:00,16
13049,Netherlands,2015-10-20T00:00:00,17
13050,,2015-10-20T00:00:00,18
13051,,2015-10-20T00:00:00,19
13052,,2015-10-20T00:00:00,20
13053,EIRE,2015-10-20T00:00:00,21
13054,,2015-10-20T00:00:00,22
13055,,2015-10-20T00:00:00,23
13056,,2015-10-20T00:00:00,24
13057,Spain,2015-10-20T00:00:00,25
13058,Italy,2015-10-20T00:00:00,26
13059,,2015-10-20T00:00:00,27
13060,,2015-10-20T00:00:00,28
13061,Finland,2015-10-20T00:00:00,29
13062,France,2015-10-20T00:00:00,30
13063,Switzerland,2015-10-20T00:00:00,31
13064,,2015-10-20T00:00:00,32
13065,United States,2015-10-20T00:00:00,33
13066,Germany,2015-10-20T00:00:00,34
13067,,2015-10-20T00:00:00,35
13068,Sweden,2015-10-20T00:00:00,36
13069,Norway,2015-10-20T00:00:00,37
13070,United Kingdom,2015-10-20T00:00:00,38
13071,,2015-10-20T00:00:00,39
13072,Poland,2015-10-20T00:00:00,40
13073,,2015-10-20T00:00:00,41
13074,Japan,2015-10-20T00:00:00,42
13075,,2015-10-20T00:00:00,43
13076,,2015-10-20T00:00:00,44
13077,,2015-10-20T00:00:00,45
13078,,2015-10-21T00:00:00,1
13079,,2015-10-21T00:00:00,2
13080,Australia,2015-10-21T00:00:00,3
13081,Austria,2015-10-21T00:00:00,4
13082,,2015-10-21T00:00:00,5
13083,Cyprus,2015-10-21T00:00:00,6
13084,,2015-10-21T00:00:00,7
13085,,2015-10-21T00:00:00,8
13086,,2015-10-21T00:00:00,9
13087,,2015-10-21T00:00:00,10
13088,,2015-10-21T00:00:00,11
13089,,2015-10-21T00:00:00,12
13090,Portugal,2015-10-21T00:00:00,13
13091,,2015-10-21T00:00:00,14
13092,,2015-10-21T00:00:00,15
13093,Denmark,2015-10-21T00:00:00,16
13094,Netherlands,2015-10-21T00:00:00,17
13095,,2015-10-21T00:00:00,18
13096,,2015-10-21T00:00:00,19
13097,,2015-10-21T00:00:00,20
13098,EIRE,2015-10-21T00:00:00,21
13099,,2015-10-21T00:00:00,22
13100,,2015-10-21T00:00:00,23
13101,,2015-10-21T00:00:00,24
13102,Spain,2015-10-21T00:00:00,25
13103,Italy,2015-10-21T00:00:00,26
13104,,2015-10-21T00:00:00,27
13105,,2015-10-21T00:00:00,28
13106,Finland,2015-10-21T00:00:00,29
13107,France,2015-10-21T00:00:00,30
13108,Switzerland,2015-10-21T00:00:00,31
13109,,2015-10-21T00:00:00,32
13110,United States,2015-10-21T00:00:00,33
13111,Germany,2015-10-21T00:00:00,34
13112,,2015-10-21T00:00:00,35
13113,Sweden,2015-10-21T00:00:00,36
13114,Norway,2015-10-21T00:00:00,37
13115,United Kingdom,2015-10-21T00:00:00,38
13116,,2015-10-21T00:00:00,39
13117,Poland,2015-10-21T00:00:00,40
13118,,2015-10-21T00:00:00,41
13119,Japan,2015-10-21T00:00:00,42
13120,,2015-10-21T00:00:00,43
13121,,2015-10-21T00:00:00,44
13122,,2015-10-21T00:00:00,45
13123,,2015-10-22T00:00:00,1
13124,,2015-10-22T00:00:00,2
13125,Australia,2015-10-22T00:00:00,3
13126,Austria,2015-10-22T00:00:00,4
13127,,2015-10-22T00:00:00,5
13128,Cyprus,2015-10-22T00:00:00,6
13129,,2015-10-22T00:00:00,7
13130,,2015-10-22T00:00:00,8
13131,,2015-10-22T00:00:00,9
13132,,2015-10-22T00:00:00,10
13133,,2015-10-22T00:00:00,11
13134,,2015-10-22T00:00:00,12
13135,Portugal,2015-10-22T00:00:00,13
13136,,2015-10-22T00:00:00,14
13137,,2015-10-22T00:00:00,15
13138,Denmark,2015-10-22T00:00:00,16
13139,Netherlands,2015-10-22T00:00:00,17
13140,,2015-10-22T00:00:00,18
13141,,2015-10-22T00:00:00,19
13142,,2015-10-22T00:00:00,20
13143,EIRE,2015-10-22T00:00:00,21
13144,,2015-10-22T00:00:00,22
13145,,2015-10-22T00:00:00,23
13146,,2015-10-22T00:00:00,24
13147,Spain,2015-10-22T00:00:00,25
13148,Italy,2015-10-22T00:00:00,26
13149,,2015-10-22T00:00:00,27
13150,,2015-10-22T00:00:00,28
13151,Finland,2015-10-22T00:00:00,29
13152,France,2015-10-22T00:00:00,30
13153,Switzerland,2015-10-22T00:00:00,31
13154,,2015-10-22T00:00:00,32
13155,United States,2015-10-22T00:00:00,33
13156,Germany,2015-10-22T00:00:00,34
13157,,2015-10-22T00:00:00,35
13158,Sweden,2015-10-22T00:00:00,36
13159,Norway,2015-10-22T00:00:00,37
13160,United Kingdom,2015-10-22T00:00:00,38
13161,,2015-10-22T00:00:00,39
13162,Poland,2015-10-22T00:00:00,40
13163,,2015-10-22T00:00:00,41
13164,Japan,2015-10-22T00:00:00,42
13165,,2015-10-22T00:00:00,43
13166,,2015-10-22T00:00:00,44
13167,,2015-10-22T00:00:00,45
13168,,2015-10-23T00:00:00,1
13169,,2015-10-23T00:00:00,2
13170,Australia,2015-10-23T00:00:00,3
13171,Austria,2015-10-23T00:00:00,4
13172,,2015-10-23T00:00:00,5
13173,Cyprus,2015-10-23T00:00:00,6
13174,,2015-10-23T00:00:00,7
13175,,2015-10-23T00:00:00,8
13176,,2015-10-23T00:00:00,9
13177,,2015-10-23T00:00:00,10
13178,,2015-10-23T00:00:00,11
13179,,2015-10-23T00:00:00,12
13180,Portugal,2015-10-23T00:00:00,13
13181,,2015-10-23T00:00:00,14
13182,,2015-10-23T00:00:00,15
13183,Denmark,2015-10-23T00:00:00,16
13184,Netherlands,2015-10-23T00:00:00,17
13185,,2015-10-23T00:00:00,18
13186,,2015-10-23T00:00:00,19
13187,,2015-10-23T00:00:00,20
13188,EIRE,2015-10-23T00:00:00,21
13189,,2015-10-23T00:00:00,22
13190,,2015-10-23T00:00:00,23
13191,,2015-10-23T00:00:00,24
13192,Spain,2015-10-23T00:00:00,25
13193,Italy,2015-10-23T00:00:00,26
13194,,2015-10-23T00:00:00,27
13195,,2015-10-23T00:00:00,28
13196,Finland,2015-10-23T00:00:00,29
13197,France,2015-10-23T00:00:00,30
13198,Switzerland,2015-10-23T00:00:00,31
13199,,2015-10-23T00:00:00,32
13200,United States,2015-10-23T00:00:00,33
13201,Germany,2015-10-23T00:00:00,34
13202,,2015-10-23T00:00:00,35
13203,Sweden,2015-10-23T00:00:00,36
13204,Norway,2015-10-23T00:00:00,37
13205,United Kingdom,2015-10-23T00:00:00,38
13206,,2015-10-23T00:00:00,39
13207,Poland,2015-10-23T00:00:00,40
13208,,2015-10-23T00:00:00,41
13209,Japan,2015-10-23T00:00:00,42
13210,,2015-10-23T00:00:00,43
13211,,2015-10-23T00:00:00,44
13212,,2015-10-23T00:00:00,45
13213,,2015-10-24T00:00:00,1
13214,,2015-10-24T00:00:00,2
13215,Australia,2015-10-24T00:00:00,3
13216,Austria,2015-10-24T00:00:00,4
13217,,2015-10-24T00:00:00,5
13218,Cyprus,2015-10-24T00:00:00,6
13219,,2015-10-24T00:00:00,7
13220,,2015-10-24T00:00:00,8
13221,,2015-10-24T00:00:00,9
13222,,2015-10-24T00:00:00,10
13223,,2015-10-24T00:00:00,11
13224,,2015-10-24T00:00:00,12
13225,Portugal,2015-10-24T00:00:00,13
13226,,2015-10-24T00:00:00,14
13227,,2015-10-24T00:00:00,15
13228,Denmark,2015-10-24T00:00:00,16
13229,Netherlands,2015-10-24T00:00:00,17
13230,,2015-10-24T00:00:00,18
13231,,2015-10-24T00:00:00,19
13232,,2015-10-24T00:00:00,20
13233,EIRE,2015-10-24T00:00:00,21
13234,,2015-10-24T00:00:00,22
13235,,2015-10-24T00:00:00,23
13236,,2015-10-24T00:00:00,24
13237,Spain,2015-10-24T00:00:00,25
13238,Italy,2015-10-24T00:00:00,26
13239,,2015-10-24T00:00:00,27
13240,,2015-10-24T00:00:00,28
13241,Finland,2015-10-24T00:00:00,29
13242,France,2015-10-24T00:00:00,30
13243,Switzerland,2015-10-24T00:00:00,31
13244,,2015-10-24T00:00:00,32
13245,United States,2015-10-24T00:00:00,33
13246,Germany,2015-10-24T00:00:00,34
13247,,2015-10-24T00:00:00,35
13248,Sweden,2015-10-24T00:00:00,36
13249,Norway,2015-10-24T00:00:00,37
13250,United Kingdom,2015-10-24T00:00:00,38
13251,,2015-10-24T00:00:00,39
13252,Poland,2015-10-24T00:00:00,40
13253,,2015-10-24T00:00:00,41
13254,Japan,2015-10-24T00:00:00,42
13255,,2015-10-24T00:00:00,43
13256,,2015-10-24T00:00:00,44
13257,,2015-10-24T00:00:00,45
13258,,2015-10-25T00:00:00,1
13259,,2015-10-25T00:00:00,2
13260,Australia,2015-10-25T00:00:00,3
13261,Austria,2015-10-25T00:00:00,4
13262,,2015-10-25T00:00:00,5
13263,Cyprus,2015-10-25T00:00:00,6
13264,,2015-10-25T00:00:00,7
13265,,2015-10-25T00:00:00,8
13266,,2015-10-25T00:00:00,9
13267,,2015-10-25T00:00:00,10
13268,,2015-10-25T00:00:00,11
13269,,2015-10-25T00:00:00,12
13270,Portugal,2015-10-25T00:00:00,13
13271,,2015-10-25T00:00:00,14
13272,,2015-10-25T00:00:00,15
13273,Denmark,2015-10-25T00:00:00,16
13274,Netherlands,2015-10-25T00:00:00,17
13275,,2015-10-25T00:00:00,18
13276,,2015-10-25T00:00:00,19
13277,,2015-10-25T00:00:00,20
13278,EIRE,2015-10-25T00:00:00,21
13279,,2015-10-25T00:00:00,22
13280,,2015-10-25T00:00:00,23
13281,,2015-10-25T00:00:00,24
13282,Spain,2015-10-25T00:00:00,25
13283,Italy,2015-10-25T00:00:00,26
13284,,2015-10-25T00:00:00,27
13285,,2015-10-25T00:00:00,28
13286,Finland,2015-10-25T00:00:00,29
13287,France,2015-10-25T00:00:00,30
13288,Switzerland,2015-10-25T00:00:00,31
13289,,2015-10-25T00:00:00,32
13290,United States,2015-10-25T00:00:00,33
13291,Germany,2015-10-25T00:00:00,34
13292,,2015-10-25T00:00:00,35
13293,Sweden,2015-10-25T00:00:00,36
13294,Norway,2015-10-25T00:00:00,37
13295,United Kingdom,2015-10-25T00:00:00,38
13296,,2015-10-25T00:00:00,39
13297,Poland,2015-10-25T00:00:00,40
13298,,2015-10-25T00:00:00,41
13299,Japan,2015-10-25T00:00:00,42
13300,,2015-10-25T00:00:00,43
13301,,2015-10-25T00:00:00,44
13302,,2015-10-25T00:00:00,45
13303,,2015-10-26T00:00:00,1
13304,,2015-10-26T00:00:00,2
13305,Australia,2015-10-26T00:00:00,3
13306,Austria,2015-10-26T00:00:00,4
13307,,2015-10-26T00:00:00,5
13308,Cyprus,2015-10-26T00:00:00,6
13309,,2015-10-26T00:00:00,7
13310,,2015-10-26T00:00:00,8
13311,,2015-10-26T00:00:00,9
13312,,2015-10-26T00:00:00,10
13313,,2015-10-26T00:00:00,11
13314,,2015-10-26T00:00:00,12
13315,Portugal,2015-10-26T00:00:00,13
13316,,2015-10-26T00:00:00,14
13317,,2015-10-26T00:00:00,15
13318,Denmark,2015-10-26T00:00:00,16
13319,Netherlands,2015-10-26T00:00:00,17
13320,,2015-10-26T00:00:00,18
13321,,2015-10-26T00:00:00,19
13322,,2015-10-26T00:00:00,20
13323,EIRE,2015-10-26T00:00:00,21
13324,,2015-10-26T00:00:00,22
13325,,2015-10-26T00:00:00,23
13326,,2015-10-26T00:00:00,24
13327,Spain,2015-10-26T00:00:00,25
13328,Italy,2015-10-26T00:00:00,26
13329,,2015-10-26T00:00:00,27
13330,,2015-10-26T00:00:00,28
13331,Finland,2015-10-26T00:00:00,29
13332,France,2015-10-26T00:00:00,30
13333,Switzerland,2015-10-26T00:00:00,31
13334,,2015-10-26T00:00:00,32
13335,United States,2015-10-26T00:00:00,33
13336,Germany,2015-10-26T00:00:00,34
13337,,2015-10-26T00:00:00,35
13338,Sweden,2015-10-26T00:00:00,36
13339,Norway,2015-10-26T00:00:00,37
13340,United Kingdom,2015-10-26T00:00:00,38
13341,,2015-10-26T00:00:00,39
13342,Poland,2015-10-26T00:00:00,40
13343,,2015-10-26T00:00:00,41
13344,Japan,2015-10-26T00:00:00,42
13345,,2015-10-26T00:00:00,43
13346,,2015-10-26T00:00:00,44
13347,,2015-10-26T00:00:00,45
13348,,2015-10-27T00:00:00,1
13349,,2015-10-27T00:00:00,2
13350,Australia,2015-10-27T00:00:00,3
13351,Austria,2015-10-27T00:00:00,4
13352,,2015-10-27T00:00:00,5
13353,Cyprus,2015-10-27T00:00:00,6
13354,,2015-10-27T00:00:00,7
13355,,2015-10-27T00:00:00,8
13356,,2015-10-27T00:00:00,9
13357,,2015-10-27T00:00:00,10
13358,,2015-10-27T00:00:00,11
13359,,2015-10-27T00:00:00,12
13360,Portugal,2015-10-27T00:00:00,13
13361,,2015-10-27T00:00:00,14
13362,,2015-10-27T00:00:00,15
13363,Denmark,2015-10-27T00:00:00,16
13364,Netherlands,2015-10-27T00:00:00,17
13365,,2015-10-27T00:00:00,18
13366,,2015-10-27T00:00:00,19
13367,,2015-10-27T00:00:00,20
13368,EIRE,2015-10-27T00:00:00,21
13369,,2015-10-27T00:00:00,22
13370,,2015-10-27T00:00:00,23
13371,,2015-10-27T00:00:00,24
13372,Spain,2015-10-27T00:00:00,25
13373,Italy,2015-10-27T00:00:00,26
13374,,2015-10-27T00:00:00,27
13375,,2015-10-27T00:00:00,28
13376,Finland,2015-10-27T00:00:00,29
13377,France,2015-10-27T00:00:00,30
13378,Switzerland,2015-10-27T00:00:00,31
13379,,2015-10-27T00:00:00,32
13380,United States,2015-10-27T00:00:00,33
13381,Germany,2015-10-27T00:00:00,34
13382,,2015-10-27T00:00:00,35
13383,Sweden,2015-10-27T00:00:00,36
13384,Norway,2015-10-27T00:00:00,37
13385,United Kingdom,2015-10-27T00:00:00,38
13386,,2015-10-27T00:00:00,39
13387,Poland,2015-10-27T00:00:00,40
13388,,2015-10-27T00:00:00,41
13389,Japan,2015-10-27T00:00:00,42
13390,,2015-10-27T00:00:00,43
13391,,2015-10-27T00:00:00,44
13392,,2015-10-27T00:00:00,45
13393,,2015-10-28T00:00:00,1
13394,,2015-10-28T00:00:00,2
13395,Australia,2015-10-28T00:00:00,3
13396,Austria,2015-10-28T00:00:00,4
13397,,2015-10-28T00:00:00,5
13398,Cyprus,2015-10-28T00:00:00,6
13399,,2015-10-28T00:00:00,7
13400,,2015-10-28T00:00:00,8
13401,,2015-10-28T00:00:00,9
13402,,2015-10-28T00:00:00,10
13403,,2015-10-28T00:00:00,11
13404,,2015-10-28T00:00:00,12
13405,Portugal,2015-10-28T00:00:00,13
13406,,2015-10-28T00:00:00,14
13407,,2015-10-28T00:00:00,15
13408,Denmark,2015-10-28T00:00:00,16
13409,Netherlands,2015-10-28T00:00:00,17
13410,,2015-10-28T00:00:00,18
13411,,2015-10-28T00:00:00,19
13412,,2015-10-28T00:00:00,20
13413,EIRE,2015-10-28T00:00:00,21
13414,,2015-10-28T00:00:00,22
13415,,2015-10-28T00:00:00,23
13416,,2015-10-28T00:00:00,24
13417,Spain,2015-10-28T00:00:00,25
13418,Italy,2015-10-28T00:00:00,26
13419,,2015-10-28T00:00:00,27
13420,,2015-10-28T00:00:00,28
13421,Finland,2015-10-28T00:00:00,29
13422,France,2015-10-28T00:00:00,30
13423,Switzerland,2015-10-28T00:00:00,31
13424,,2015-10-28T00:00:00,32
13425,United States,2015-10-28T00:00:00,33
13426,Germany,2015-10-28T00:00:00,34
13427,,2015-10-28T00:00:00,35
13428,Sweden,2015-10-28T00:00:00,36
13429,Norway,2015-10-28T00:00:00,37
